431;да;да;PART;_;_;_;_;_;@ko1985f-words#@ko1985f#771.33#771.95
432;да;да;PART;_;_;_;_;_;@ko1985f-words#@ko1985f#774.28#774.84
433;да;да;PART;_;_;_;_;_;@ko1985f-words#@ko1985f#795.09#795.57
434;да;да;PART;_;_;_;_;_;@ko1985f-words#@ko1985f#800.165#800.585
435;вообще;вообще;ADV;_;_;_;_;_;@ko1985f-words#@ko1985f#811.01#811.426
436;знаешь;знать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@ko1985f-words#@ko1985f#811.426#811.842
437;что;что;PRON;_;Case=Acc;_;_;_;@ko1985f-words#@ko1985f#811.842#812.26
438;моя;мой;DET;_;Case=Nom|Gender=Fem|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#812.26#812.586
439;мысль;мысль;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#812.586#812.912
440;про;про;ADP;_;_;_;_;_;@ko1985f-words#@ko1985f#812.912#813.238
441;это;это;PRON;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#813.238#813.564
442;ещё;еще;ADV;_;_;_;_;_;@ko1985f-words#@ko1985f#813.564#813.89
443;вот;вот;PART;_;_;_;_;_;@ko1985f-words#@ko1985f#813.89#814.275
444;такая;такой;DET;_;Case=Nom|Gender=Fem|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#814.275#814.66
445;чтоо;что;SCONJ;_;_;_;_;_;@ko1985f-words#@ko1985f#814.98#815.68
446;родитель;родитель;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#815.79#817.06
447;должен;должен;ADV;_;_;_;_;_;@ko1985f-words#@ko1985f#817.06#817.597
448;сформировать;сформировать;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@ko1985f-words#@ko1985f#817.597#818.134
449;у;у;ADP;_;_;_;_;_;@ko1985f-words#@ko1985f#818.134#818.671
450;ребёнка;ребенок;NOUN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#818.671#819.21
451;ам;э;INTJ;_;_;_;_;_;@ko1985f-words#@ko1985f#820.16#820.97
452;в;в;ADP;_;_;_;_;_;@ko1985f-words#@ko1985f#820.97#821.476
453;реальной;реальный;ADJ;_;Case=Loc|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#821.476#821.982
454;жизни;жизнь;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#821.982#822.49
455;какой-то;какой-то;DET;_;Case=Gen|Gender=Fem|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#822.54#823.186
456;круг;круг;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#823.186#823.832
457;интересов;интерес;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur;_;_;_;@ko1985f-words#@ko1985f#823.832#824.48
458;который;который;PRON;_;Case=Nom;_;_;_;@ko1985f-words#@ko1985f#825.37#825.795
459;ну;ну;PART;_;_;_;_;_;@ko1985f-words#@ko1985f#825.795#826.22
460;впоследствии;впоследствии;ADV;_;_;_;_;_;@ko1985f-words#@ko1985f#826.22#826.567
461;отразится;отразиться;VERB;_;Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid;_;_;_;@ko1985f-words#@ko1985f#826.567#826.914
462;и;и;CCONJ;_;_;_;_;_;@ko1985f-words#@ko1985f#826.914#827.261
463;на;на;ADP;_;_;_;_;_;@ko1985f-words#@ko1985f#827.261#827.608
464;его;его;DET;_;_;_;_;_;@ko1985f-words#@ko1985f#827.608#827.955
465;сёрчах;сёрч;NOUN;_;Animacy=Inan|Case=Abl|Gender=Fem|Number=Plur|Foreign=Yes;_;_;_;@ko1985f-words#@ko1985f#827.955#828.302
466;в;в;ADP;_;_;_;_;_;@ko1985f-words#@ko1985f#828.302#828.649
467;интернете;интернет;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#828.649#829.0
468;ну;ну;PART;_;_;_;_;_;@ko1985f-words#@ko1985f#829.37#829.655
469;то;то;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#829.655#829.94
470;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@ko1985f-words#@ko1985f#829.94#830.225
471;эмм;э;INTJ;_;_;_;_;_;@ko1985f-words#@ko1985f#830.225#830.51
472;вот;вот;PART;_;_;_;_;_;@ko1985f-words#@ko1985f#831.1#831.545
473;окей;окей;INTJ;_;_;_;_;_;@ko1985f-words#@ko1985f#831.545#831.99
474;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ko1985f-words#@ko1985f#832.0#832.211
475;знаю;знать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@ko1985f-words#@ko1985f#832.211#832.422
476;что;что;SCONJ;_;_;_;_;_;@ko1985f-words#@ko1985f#832.422#832.633
477;у;у;ADP;_;_;_;_;_;@ko1985f-words#@ko1985f#832.633#832.844
478;него;он;PRON;_;Case=Gen|Gender=Masc|Number=Sing|Person=3;_;_;_;@ko1985f-words#@ko1985f#832.844#833.055
479;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@ko1985f-words#@ko1985f#833.055#833.266
480;там;там;ADV;_;_;_;_;_;@ko1985f-words#@ko1985f#833.266#833.477
481;этот;этот;DET;_;Case=Nom|Gender=Masc|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#833.477#833.688
482;час;час;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#833.688#833.9
483;в;в;ADP;_;_;_;_;_;@ko1985f-words#@ko1985f#834.02#834.354
484;будни;будни;NUM;_;Animacy=Inan|Case=Acc|Number=Plur;_;_;_;@ko1985f-words#@ko1985f#834.354#834.688
485;полтора;полтора;NUM;_;Case=Nom|Number=Plur;_;_;_;@ko1985f-words#@ko1985f#834.688#835.022
486;на;на;ADP;_;_;_;_;_;@ko1985f-words#@ko1985f#835.022#835.356
487;выходных;выходной;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur;_;_;_;@ko1985f-words#@ko1985f#835.356#835.69
488;э;э;INTJ;_;_;_;_;_;@ko1985f-words#@ko1985f#835.86#836.525
489;планшета;планшет;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#836.525#837.19
490;но;но;CCONJ;_;_;_;_;_;@ko1985f-words#@ko1985f#837.22#837.552
491;всё;весь;DET;_;Case=Acc|Gender=Neut|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#837.552#837.884
492;остальное;остальной;ADJ;_;Case=Acc|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#837.884#838.216
493;время;время;NOUN;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#838.216#838.55
494;моя;мой;DET;_;Case=Nom|Gender=Fem|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#838.55#838.965
495;задача;задача;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#838.965#839.38
496;най;най;X;_;_;_;_;_;@ko1985f-words#@ko1985f#839.48#839.89
497;най;най;X;_;_;_;_;_;@ko1985f-words#@ko1985f#839.9#840.245
498;ну;ну;PART;_;_;_;_;_;@ko1985f-words#@ko1985f#840.245#840.59
499;какие-то;какой-то;DET;_;Case=Nom|Number=Plur;_;_;_;@ko1985f-words#@ko1985f#840.62#841.026
500;придумать;придумать;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@ko1985f-words#@ko1985f#841.026#841.432
501;ему;он;PRON;_;Case=Dat|Gender=Masc|Number=Sing|Person=3;_;_;_;@ko1985f-words#@ko1985f#841.432#841.84
502;штуки;штука;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur;_;_;_;@ko1985f-words#@ko1985f#841.85#842.146
503;которые;который;PRON;_;Case=Nom;_;_;_;@ko1985f-words#@ko1985f#842.146#842.442
504;его;он;PRON;_;Case=Acc|Gender=Masc|Number=Sing|Person=3;_;_;_;@ko1985f-words#@ko1985f#842.442#842.738
505;будут;быть;AUX;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@ko1985f-words#@ko1985f#842.738#843.034
506;увлекать;влекать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ko1985f-words#@ko1985f#843.034#843.33
507;там;там;ADV;_;_;_;_;_;@ko1985f-words#@ko1985f#843.33#843.63
508;ролики;ролик;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur;_;_;_;@ko1985f-words#@ko1985f#843.645#844.795
509;сейчас;сейчас;ADV;_;_;_;_;_;@ko1985f-words#@ko1985f#844.8#845.067
510;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;_;_;_;@ko1985f-words#@ko1985f#845.067#845.334
511;сошёл;сойти;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@ko1985f-words#@ko1985f#845.334#845.601
512;с;с;ADP;_;_;_;_;_;@ko1985f-words#@ko1985f#845.601#845.868
513;ума;ум;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#845.868#846.135
514;по;по;ADP;_;_;_;_;_;@ko1985f-words#@ko1985f#846.135#846.402
515;лошадям;лошадь;NOUN;_;Animacy=Inan|Case=Dat|Gender=Fem|Number=Plur;_;_;_;@ko1985f-words#@ko1985f#846.402#846.67
516;ии;и;CCONJ;_;_;_;_;_;@ko1985f-words#@ko1985f#846.7#847.06
517;да;да;INTJ;_;_;_;_;_;@ko1985f-words#@ko1985f#847.1#847.378
518;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@ko1985f-words#@ko1985f#847.378#847.656
519;буду;быть;AUX;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@ko1985f-words#@ko1985f#847.656#847.934
520;отдавать;отдавать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ko1985f-words#@ko1985f#847.934#848.212
521;за;за;ADP;_;_;_;_;_;@ko1985f-words#@ko1985f#848.212#848.49
522;это;это;PRON;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#848.49#848.768
523;все;весь;DET;_;Case=Acc|Gender=Neut|Number=Plur;_;_;_;@ko1985f-words#@ko1985f#848.768#849.046
524;деньги;деньги;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur;_;_;_;@ko1985f-words#@ko1985f#849.046#849.33
525;потому;потому;ADV;_;_;_;_;_;@ko1985f-words#@ko1985f#849.33#849.602
526;что;что;SCONJ;_;_;_;_;_;@ko1985f-words#@ko1985f#849.602#849.874
527;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;_;_;_;@ko1985f-words#@ko1985f#849.874#850.146
528;готов;готовый;ADJ;_;Degree=Pos|Gender=Masc|Number=Sing|Variant=Short;_;_;_;@ko1985f-words#@ko1985f#850.146#850.418
529;читать;читать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ko1985f-words#@ko1985f#850.418#850.69
530;про;про;ADP;_;_;_;_;_;@ko1985f-words#@ko1985f#850.69#850.962
531;это;этот;PRON;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#850.962#851.234
532;книги;книга;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur;_;_;_;@ko1985f-words#@ko1985f#851.234#851.51
533;тренироваться;тренироваться;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Mid;_;_;_;@ko1985f-words#@ko1985f#851.52#852.79
534;а;а;CCONJ;_;_;_;_;_;@ko1985f-words#@ko1985f#852.81#852.955
535;э;э;INTJ;_;_;_;_;_;@ko1985f-words#@ko1985f#852.955#853.1
536;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#853.11#853.765
537;нуу;ну;INTJ;_;_;_;_;_;@ko1985f-words#@ko1985f#853.765#854.42
538;спортом;спорт;NOUN;_;Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#854.42#854.763
539;вообще;вообще;ADV;_;_;_;_;_;@ko1985f-words#@ko1985f#854.763#855.106
540;не;не;PART;_;_;_;_;_;@ko1985f-words#@ko1985f#855.106#855.449
541;всех;все;PRON;_;Animacy=Anim|Case=Acc|Number=Plur;_;_;_;@ko1985f-words#@ko1985f#855.449#855.792
542;заставишь;заставить;VERB;_;Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act;_;_;_;@ko1985f-words#@ko1985f#855.792#856.135
543;заниматься;заниматься;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Mid;_;_;_;@ko1985f-words#@ko1985f#856.135#856.48
544;тут;тут;ADV;_;_;_;_;_;@ko1985f-words#@ko1985f#856.48#856.808
545;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;_;_;_;@ko1985f-words#@ko1985f#856.808#857.136
546;готов;готовый;ADJ;_;Degree=Pos|Gender=Masc|Number=Sing|Variant=Short;_;_;_;@ko1985f-words#@ko1985f#857.136#857.464
547;что-то;что-то;PRON;_;Case=Acc;_;_;_;@ko1985f-words#@ko1985f#857.464#857.792
548;делать;делать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@ko1985f-words#@ko1985f#857.792#858.12
549;физически;физически;ADV;_;_;_;_;_;@ko1985f-words#@ko1985f#858.12#858.745
550;активное;активный;ADJ;_;Case=Acc|Degree=Pos|Gender=Neut|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#858.745#859.37
551;и;и;CCONJ;_;_;_;_;_;@ko1985f-words#@ko1985f#859.37#859.686
552;бежит;бежать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@ko1985f-words#@ko1985f#859.686#860.002
553;туда;туда;ADV;_;_;_;_;_;@ko1985f-words#@ko1985f#860.002#860.32
554;ну;ну;PART;_;_;_;_;_;@ko1985f-words#@ko1985f#860.32#860.66
555;во;вот;PART;_;_;_;_;_;@ko1985f-words#@ko1985f#860.66#861.0
556;вот;вот;PART;_;_;_;_;_;@ko1985f-words#@ko1985f#861.0#861.34
557;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#861.34#861.68
558;моя;мой;DET;_;Case=Nom|Gender=Fem|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#861.69#862.093
559;моя;мой;DET;_;Case=Nom|Gender=Fem|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#862.093#862.496
560;задача;задача;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@ko1985f-words#@ko1985f#862.496#862.9
561;аэм;мм;INTJ;_;_;_;_;_;@be1987f-words#@be1987f#547.923#548.432
562;ты;ты;PRON;_;Case=Nom|Number=Sing|Person=2;_;_;_;@be1987f-words#@be1987f#548.432#548.941
563;сказала;сказать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#548.941#549.45
564;что;чтоо;SCONJ;_;_;_;_;_;@be1987f-words#@be1987f#549.45#549.96
565;мм;мм;INTJ;_;_;_;_;_;@be1987f-words#@be1987f#549.96#550.41
566;с;с;ADP;_;_;_;_;_;@be1987f-words#@be1987f#550.41#550.797
567;матом;мат;NOUN;_;Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#550.797#551.184
568;у;у;ADP;_;_;_;_;_;@be1987f-words#@be1987f#551.184#551.571
569;вас;вы;PRON;_;Case=Gen|Number=Plur|Person=2;_;_;_;@be1987f-words#@be1987f#551.571#551.96
570;вот;вот;PART;_;_;_;_;_;@be1987f-words#@be1987f#551.96#552.14
571;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@be1987f-words#@be1987f#552.14#552.32
572;это;это;PRON;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#552.32#552.5
573;не;не;PART;_;_;_;_;_;@be1987f-words#@be1987f#552.5#552.68
574;успели;успеть;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#552.68#552.86
575;обсудить;обсудить;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@be1987f-words#@be1987f#552.86#553.04
576;на;на;ADP;_;_;_;_;_;@be1987f-words#@be1987f#553.04#553.22
577;камеру;камера;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@be1987f-words#@be1987f#553.22#553.4
578;но;но;CCONJ;_;_;_;_;_;@be1987f-words#@be1987f#553.4#553.602
579;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@be1987f-words#@be1987f#553.602#553.804
580;это;это;PRON;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#553.804#554.006
581;обсудили;обсудить;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#554.006#554.21
582;значит;значить;ADV;_;_;_;_;_;@be1987f-words#@be1987f#554.21#554.49
583;до;до;ADP;_;_;_;_;_;@be1987f-words#@be1987f#554.495#554.652
584;этого;это;PRON;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#554.652#554.81
585;вот;вот;PART;_;_;_;_;_;@be1987f-words#@be1987f#554.81#555.16
586;про;про;ADP;_;_;_;_;_;@be1987f-words#@be1987f#555.16#555.425
587;мат;мат;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#555.425#555.69
588;в;в;ADP;_;_;_;_;_;@be1987f-words#@be1987f#555.69#556.157
589;сериалах;сериал;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur;_;_;_;@be1987f-words#@be1987f#556.157#556.625
590;и;и;CCONJ;_;_;_;_;_;@be1987f-words#@be1987f#559.42#559.627
591;вообще;вообще;ADV;_;_;_;_;_;@be1987f-words#@be1987f#559.627#559.834
592;про;про;ADP;_;_;_;_;_;@be1987f-words#@be1987f#559.834#560.041
593;мат;мат;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#560.041#560.25
594;ну;ну;PART;_;_;_;_;_;@be1987f-words#@be1987f#648.31#648.517
595;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@be1987f-words#@be1987f#648.517#648.724
596;кажется;казаться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@be1987f-words#@be1987f#648.724#648.931
597;что;что;SCONJ;_;_;_;_;_;@be1987f-words#@be1987f#648.931#649.138
598;знаешь;знать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#649.138#649.345
599;если;если;SCONJ;_;_;_;_;_;@be1987f-words#@be1987f#649.345#650.035
600;она;она;PRON;_;Case=Nom|Gender=Fem|Number=Sing|Person=3;_;_;_;@be1987f-words#@be1987f#650.035#650.725
601;табуируется;табуировать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@be1987f-words#@be1987f#650.725#651.415
602;ээ;ээ;INTJ;_;_;_;_;_;@be1987f-words#@be1987f#651.485#651.725
603;она;она;PRON;_;Case=Nom|Gender=Fem|Number=Sing|Person=3;_;_;_;@be1987f-words#@be1987f#651.85#652.217
604;тут;тут;ADV;_;_;_;_;_;@be1987f-words#@be1987f#652.217#652.584
605;же;же;PART;_;_;_;_;_;@be1987f-words#@be1987f#652.584#652.951
606;создаёт;создавать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#652.951#653.32
607;э;э;INTJ;_;_;_;_;_;@be1987f-words#@be1987f#653.39#653.905
608;просто;просто;PART;_;_;_;_;_;@be1987f-words#@be1987f#653.905#654.42
609;нездоровый;нездоровый;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#654.42#654.935
610;интерес;интерес;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#654.935#655.45
611;и;и;CCONJ;_;_;_;_;_;@be1987f-words#@be1987f#655.475#655.785
612;желание;желание;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#655.785#656.095
613;вот;вот;PART;_;_;_;_;_;@be1987f-words#@be1987f#656.92#657.21
614;это;этот;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#657.21#657.5
615;вот;вот;PART;_;_;_;_;_;@be1987f-words#@be1987f#657.5#657.79
616;типа;тип;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#657.79#658.08
617;ааа;аа;INTJ;_;_;_;_;_;@be1987f-words#@be1987f#658.08#658.37
618;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@be1987f-words#@be1987f#658.37#658.601
619;потому;потому;ADV;_;_;_;_;_;@be1987f-words#@be1987f#658.601#658.832
620;что;что;SCONJ;_;_;_;_;_;@be1987f-words#@be1987f#658.832#659.063
621;тоже;тоже;PART;_;_;_;_;_;@be1987f-words#@be1987f#659.063#659.294
622;помню;помнить;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#659.294#659.525
623;что;что;SCONJ;_;_;_;_;_;@be1987f-words#@be1987f#659.525#659.756
624;у;у;ADP;_;_;_;_;_;@be1987f-words#@be1987f#659.756#659.987
625;меня;я;PRON;_;Case=Gen|Number=Sing|Person=1;_;_;_;@be1987f-words#@be1987f#659.987#660.218
626;папа;папа;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#660.218#660.449
627;никогда;никогда;ADV;_;_;_;_;_;@be1987f-words#@be1987f#660.449#660.68
628;не;не;PART;_;_;_;_;_;@be1987f-words#@be1987f#660.68#660.911
629;ээ;ээ;INTJ;_;_;_;_;_;@be1987f-words#@be1987f#660.911#661.15
630;стеснялся;стесняться;VERB;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@be1987f-words#@be1987f#661.165#661.579
631;при;при;ADP;_;_;_;_;_;@be1987f-words#@be1987f#661.579#661.993
632;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@be1987f-words#@be1987f#661.993#662.407
633;там;там;ADV;_;_;_;_;_;@be1987f-words#@be1987f#662.407#662.821
634;материться;материться;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Mid;_;_;_;@be1987f-words#@be1987f#662.821#663.235
635;ии;и;CCONJ;_;_;_;_;_;@be1987f-words#@be1987f#663.59#664.15
636;яя;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@be1987f-words#@be1987f#664.15#665.21
637;ну;ну;PART;_;_;_;_;_;@be1987f-words#@be1987f#665.21#665.543
638;то;то;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@be1987f-words#@be1987f#665.543#665.876
639;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#665.876#666.21
640;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@be1987f-words#@be1987f#666.21#666.505
641;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@be1987f-words#@be1987f#666.505#666.8
642;кажется;казаться;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@be1987f-words#@be1987f#666.8#667.095
643;классе;класс;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#667.095#667.39
644;в;в;ADP;_;_;_;_;_;@be1987f-words#@be1987f#667.39#667.685
645;шестом;шестой;ADJ;_;Case=Loc|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#667.685#667.98
646;в;в;ADP;_;_;_;_;_;@be1987f-words#@be1987f#667.98#668.51
647;седьмом;седьмой;ADJ;_;Case=Loc|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#668.51#669.04
648;где-то;где-то;ADV;_;_;_;_;_;@be1987f-words#@be1987f#669.04#669.461
649;на;на;ADP;_;_;_;_;_;@be1987f-words#@be1987f#669.461#669.882
650;отдыхе;отдых;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@be1987f-words#@be1987f#669.882#670.305
651;эм;э;INTJ;_;_;_;_;_;@be1987f-words#@be1987f#670.31#671.13
652;узнала;узнать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@be1987f-words#@be1987f#671.135#671.476
653;все;весь;DET;_;Case=Acc|Number=Plur;_;_;_;@be1987f-words#@be1987f#671.476#671.817
654;матерные;матерный;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur;_;_;_;@be1987f-words#@be1987f#671.817#672.158
655;слова;слово;NOUN;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur;_;_;_;@be1987f-words#@be1987f#672.158#672.499
656;с;с;ADP;_;_;_;_;_;@be1987f-words#@be1987f#672.499#672.84
657;ну;ну;PART;_;_;_;_;_;@be1987f-words#@be1987f#672.84#673.186
658;у;у;ADP;_;_;_;_;_;@be1987f-words#@be1987f#673.186#673.532
